JobID,JobName,Start,End,Elapsed,ReqMem,MaxRSS,ReqCPUS,NCPUS,CPUTime,CPUTimeRAW,Partition,ExitCode,State
4319581,spades_hybrid_BS06_CNT_340-4_NP40x_IL50x,2026-01-13T01:36:38,2026-01-13T02:36:10,00:59:32,100G,,10,10,09:55:20,35720,general,0:0,COMPLETED
4319581.batch,batch,2026-01-13T01:36:38,2026-01-13T02:36:10,00:59:32,,10249756K,10,10,09:55:20,35720,,0:0,COMPLETED
4319582,spades_hybrid_BS06_CNT_340-4_NP40x_IL60x,2026-01-13T01:36:38,2026-01-13T02:05:28,00:28:50,100G,,10,10,04:48:20,17300,general,0:0,COMPLETED
4319582.batch,batch,2026-01-13T01:36:38,2026-01-13T02:05:28,00:28:50,,12392648K,10,10,04:48:20,17300,,0:0,COMPLETED
4319584,spades_hybrid_BS06_CNT_340-4_NP50x_IL10x,2026-01-13T01:37:39,2026-01-13T02:12:38,00:34:59,100G,,10,10,05:49:50,20990,general,0:0,COMPLETED
4319584.batch,batch,2026-01-13T01:37:39,2026-01-13T02:12:38,00:34:59,,4349920K,10,10,05:49:50,20990,,0:0,COMPLETED
4319585,spades_hybrid_BS06_CNT_340-4_NP50x_IL15x,2026-01-13T01:39:10,2026-01-13T02:22:42,00:43:32,100G,,10,10,07:15:20,26120,general,0:0,COMPLETED
4319585.batch,batch,2026-01-13T01:39:10,2026-01-13T02:22:42,00:43:32,,5468168K,10,10,07:15:20,26120,,0:0,COMPLETED
4319586,spades_hybrid_BS06_CNT_340-4_NP50x_IL20x,2026-01-13T01:39:10,2026-01-13T02:30:50,00:51:40,100G,,10,10,08:36:40,31000,general,0:0,COMPLETED
4319586.batch,batch,2026-01-13T01:39:10,2026-01-13T02:30:50,00:51:40,,6034328K,10,10,08:36:40,31000,,0:0,COMPLETED
4319587,spades_hybrid_BS06_CNT_340-4_NP50x_IL25x,2026-01-13T01:39:40,2026-01-13T02:07:27,00:27:47,100G,,10,10,04:37:50,16670,general,0:0,COMPLETED
4319587.batch,batch,2026-01-13T01:39:40,2026-01-13T02:07:27,00:27:47,,7222180K,10,10,04:37:50,16670,,0:0,COMPLETED
4319588,spades_hybrid_BS06_CNT_340-4_NP50x_IL30x,2026-01-13T01:40:41,2026-01-13T02:29:55,00:49:14,100G,,10,10,08:12:20,29540,general,0:0,COMPLETED
4319588.batch,batch,2026-01-13T01:40:41,2026-01-13T02:29:55,00:49:14,,7472848K,10,10,08:12:20,29540,,0:0,COMPLETED
4319589,spades_hybrid_BS06_CNT_340-4_NP50x_IL35x,2026-01-13T01:42:12,2026-01-13T02:04:14,00:22:02,100G,,10,10,03:40:20,13220,general,0:0,COMPLETED
4319589.batch,batch,2026-01-13T01:42:12,2026-01-13T02:04:14,00:22:02,,8235468K,10,10,03:40:20,13220,,0:0,COMPLETED
4319590,spades_hybrid_BS06_CNT_340-4_NP50x_IL40x,2026-01-13T01:43:13,2026-01-13T02:34:24,00:51:11,100G,,10,10,08:31:50,30710,general,0:0,COMPLETED
4319590.batch,batch,2026-01-13T01:43:13,2026-01-13T02:34:24,00:51:11,,8939516K,10,10,08:31:50,30710,,0:0,COMPLETED
4319591,spades_hybrid_BS06_CNT_340-4_NP50x_IL50x,2026-01-13T01:43:13,2026-01-13T03:15:33,01:32:20,100G,,10,10,15:23:20,55400,general,0:0,COMPLETED
4319591.batch,batch,2026-01-13T01:43:13,2026-01-13T03:15:33,01:32:20,,10247408K,10,10,15:23:20,55400,,0:0,COMPLETED
4319592,spades_hybrid_BS06_CNT_340-4_NP50x_IL60x,2026-01-13T01:44:13,2026-01-13T02:40:18,00:56:05,100G,,10,10,09:20:50,33650,general,0:0,COMPLETED
4319592.batch,batch,2026-01-13T01:44:13,2026-01-13T02:40:18,00:56:05,,13246192K,10,10,09:20:50,33650,,0:0,COMPLETED
4319593,spades_hybrid_BS06_CNT_340-4_NP60x_IL10x,2026-01-13T01:47:15,2026-01-13T02:08:13,00:20:58,100G,,10,10,03:29:40,12580,general,0:0,COMPLETED
4319593.batch,batch,2026-01-13T01:47:15,2026-01-13T02:08:13,00:20:58,,5050556K,10,10,03:29:40,12580,,0:0,COMPLETED
4319594,spades_hybrid_BS06_CNT_340-4_NP60x_IL15x,2026-01-13T01:49:16,2026-01-13T02:27:11,00:37:55,100G,,10,10,06:19:10,22750,general,0:0,COMPLETED
4319594.batch,batch,2026-01-13T01:49:16,2026-01-13T02:27:11,00:37:55,,5144428K,10,10,06:19:10,22750,,0:0,COMPLETED
4319595,spades_hybrid_BS06_CNT_340-4_NP60x_IL20x,2026-01-13T01:50:16,2026-01-13T03:14:07,01:23:51,100G,,10,10,13:58:30,50310,general,0:0,COMPLETED
4319595.batch,batch,2026-01-13T01:50:16,2026-01-13T03:14:07,01:23:51,,5891756K,10,10,13:58:30,50310,,0:0,COMPLETED
4319596,spades_hybrid_BS06_CNT_340-4_NP60x_IL25x,2026-01-13T01:50:16,2026-01-13T02:12:32,00:22:16,100G,,10,10,03:42:40,13360,general,0:0,COMPLETED
4319596.batch,batch,2026-01-13T01:50:16,2026-01-13T02:12:32,00:22:16,,6858804K,10,10,03:42:40,13360,,0:0,COMPLETED
4319597,spades_hybrid_BS06_CNT_340-4_NP60x_IL30x,2026-01-13T01:54:59,2026-01-13T03:30:28,01:35:29,100G,,10,10,15:54:50,57290,jrw0107_std,0:0,COMPLETED
4319597.batch,batch,2026-01-13T01:54:59,2026-01-13T03:30:28,01:35:29,,7515212K,10,10,15:54:50,57290,,0:0,COMPLETED
4319598,spades_hybrid_BS06_CNT_340-4_NP60x_IL35x,2026-01-13T02:00:17,2026-01-13T02:48:12,00:47:55,100G,,10,10,07:59:10,28750,general,0:0,COMPLETED
4319598.batch,batch,2026-01-13T02:00:17,2026-01-13T02:48:12,00:47:55,,8240876K,10,10,07:59:10,28750,,0:0,COMPLETED
4319599,spades_hybrid_BS06_CNT_340-4_NP60x_IL40x,2026-01-13T02:00:24,2026-01-13T03:02:53,01:02:29,100G,,10,10,10:24:50,37490,general,0:0,COMPLETED
4319599.batch,batch,2026-01-13T02:00:24,2026-01-13T03:02:53,01:02:29,,8944188K,10,10,10:24:50,37490,,0:0,COMPLETED
4319600,spades_hybrid_BS06_CNT_340-4_NP60x_IL50x,2026-01-13T02:00:54,2026-01-13T03:34:25,01:33:31,100G,,10,10,15:35:10,56110,general,0:0,COMPLETED
4319600.batch,batch,2026-01-13T02:00:54,2026-01-13T03:34:25,01:33:31,,10247760K,10,10,15:35:10,56110,,0:0,COMPLETED
4319601,spades_hybrid_BS06_CNT_340-4_NP60x_IL60x,2026-01-13T02:01:17,2026-01-13T02:57:33,00:56:16,100G,,10,10,09:22:40,33760,general,0:0,COMPLETED
4319601.batch,batch,2026-01-13T02:01:17,2026-01-13T02:57:33,00:56:16,,12531624K,10,10,09:22:40,33760,,0:0,COMPLETED
4319602,spades_hybrid_BS00_240_163-1_NP10x_IL10x,2026-01-13T02:01:17,2026-01-13T02:13:17,00:12:00,100G,,10,10,02:00:00,7200,general,0:0,COMPLETED
4319602.batch,batch,2026-01-13T02:01:17,2026-01-13T02:13:17,00:12:00,,9175052K,10,10,02:00:00,7200,,0:0,COMPLETED
4319603,spades_hybrid_BS00_240_163-1_NP10x_IL15x,2026-01-13T02:01:54,2026-01-13T02:17:29,00:15:35,100G,,10,10,02:35:50,9350,general,0:0,COMPLETED
4319603.batch,batch,2026-01-13T02:01:54,2026-01-13T02:17:29,00:15:35,,10262540K,10,10,02:35:50,9350,,0:0,COMPLETED
4319604,spades_hybrid_BS00_240_163-1_NP10x_IL20x,2026-01-13T02:03:56,2026-01-13T02:54:19,00:50:23,100G,,10,10,08:23:50,30230,general,0:0,COMPLETED
4319604.batch,batch,2026-01-13T02:03:56,2026-01-13T02:54:19,00:50:23,,11295984K,10,10,08:23:50,30230,,0:0,COMPLETED
4319605,spades_hybrid_BS00_240_163-1_NP10x_IL25x,2026-01-13T02:03:56,2026-01-13T02:54:20,00:50:24,100G,,10,10,08:24:00,30240,general,0:0,COMPLETED
4319605.batch,batch,2026-01-13T02:03:56,2026-01-13T02:54:20,00:50:24,,12327960K,10,10,08:24:00,30240,,0:0,COMPLETED
4319606,spades_hybrid_BS00_240_163-1_NP10x_IL30x,2026-01-13T02:04:17,2026-01-13T02:41:02,00:36:45,100G,,10,10,06:07:30,22050,general,0:0,COMPLETED
4319606.batch,batch,2026-01-13T02:04:17,2026-01-13T02:41:02,00:36:45,,14173128K,10,10,06:07:30,22050,,0:0,COMPLETED
4319607,spades_hybrid_BS00_240_163-1_NP10x_IL35x,2026-01-13T02:05:57,2026-01-13T02:44:59,00:39:02,100G,,10,10,06:30:20,23420,general,0:0,COMPLETED
4319607.batch,batch,2026-01-13T02:05:57,2026-01-13T02:44:59,00:39:02,,15288748K,10,10,06:30:20,23420,,0:0,COMPLETED
4319608,spades_hybrid_BS00_240_163-1_NP10x_IL40x,2026-01-13T02:06:17,2026-01-13T02:48:54,00:42:37,100G,,10,10,07:06:10,25570,general,0:0,COMPLETED
4319608.batch,batch,2026-01-13T02:06:17,2026-01-13T02:48:54,00:42:37,,15757592K,10,10,07:06:10,25570,,0:0,COMPLETED
4319609,spades_hybrid_BS00_240_163-1_NP10x_IL50x,2026-01-13T02:07:28,2026-01-13T03:25:02,01:17:34,100G,,10,10,12:55:40,46540,general,0:0,COMPLETED
4319609.batch,batch,2026-01-13T02:07:28,2026-01-13T03:25:02,01:17:34,,18600972K,10,10,12:55:40,46540,,0:0,COMPLETED
4319610,spades_hybrid_BS00_240_163-1_NP10x_IL60x,2026-01-13T02:08:16,2026-01-13T03:12:33,01:04:17,100G,,10,10,10:42:50,38570,general,0:0,COMPLETED
4319610.batch,batch,2026-01-13T02:08:16,2026-01-13T03:12:33,01:04:17,,20354028K,10,10,10:42:50,38570,,0:0,COMPLETED
4319611,spades_hybrid_BS00_240_163-1_NP15x_IL10x,2026-01-13T02:08:28,2026-01-13T02:25:15,00:16:47,100G,,10,10,02:47:50,10070,general,0:0,COMPLETED
4319611.batch,batch,2026-01-13T02:08:28,2026-01-13T02:25:15,00:16:47,,9622932K,10,10,02:47:50,10070,,0:0,COMPLETED
4319612,spades_hybrid_BS00_240_163-1_NP15x_IL15x,2026-01-13T02:13:01,2026-01-13T02:40:37,00:27:36,100G,,10,10,04:36:00,16560,general,0:0,COMPLETED
4319612.batch,batch,2026-01-13T02:13:01,2026-01-13T02:40:37,00:27:36,,10262536K,10,10,04:36:00,16560,,0:0,COMPLETED
4319613,spades_hybrid_BS00_240_163-1_NP15x_IL20x,2026-01-13T02:13:01,2026-01-13T03:08:08,00:55:07,100G,,10,10,09:11:10,33070,general,0:0,COMPLETED
4319613.batch,batch,2026-01-13T02:13:01,2026-01-13T03:08:08,00:55:07,,11939132K,10,10,09:11:10,33070,,0:0,COMPLETED
4319614,spades_hybrid_BS00_240_163-1_NP15x_IL25x,2026-01-13T02:13:32,2026-01-13T02:56:31,00:42:59,100G,,10,10,07:09:50,25790,general,0:0,COMPLETED
4319614.batch,batch,2026-01-13T02:13:32,2026-01-13T02:56:31,00:42:59,,12361852K,10,10,07:09:50,25790,,0:0,COMPLETED
4319615,spades_hybrid_BS00_240_163-1_NP15x_IL30x,2026-01-13T02:13:58,2026-01-13T03:04:02,00:50:04,100G,,10,10,08:20:40,30040,jrw0107_std,0:0,COMPLETED
4319615.batch,batch,2026-01-13T02:13:58,2026-01-13T03:04:02,00:50:04,,14001708K,10,10,08:20:40,30040,,0:0,COMPLETED
4319616,spades_hybrid_BS00_240_163-1_NP15x_IL35x,2026-01-13T02:15:03,2026-01-13T03:06:43,00:51:40,100G,,10,10,08:36:40,31000,general,0:0,COMPLETED
4319616.batch,batch,2026-01-13T02:15:03,2026-01-13T03:06:43,00:51:40,,14761368K,10,10,08:36:40,31000,,0:0,COMPLETED
4319617,spades_hybrid_BS00_240_163-1_NP15x_IL40x,2026-01-13T02:17:04,2026-01-13T02:47:39,00:30:35,100G,,10,10,05:05:50,18350,general,0:0,COMPLETED
4319617.batch,batch,2026-01-13T02:17:04,2026-01-13T02:47:39,00:30:35,,16615212K,10,10,05:05:50,18350,,0:0,COMPLETED
4319618,spades_hybrid_BS00_240_163-1_NP15x_IL50x,2026-01-13T02:17:35,2026-01-13T03:29:25,01:11:50,100G,,10,10,11:58:20,43100,general,0:0,COMPLETED
4319618.batch,batch,2026-01-13T02:17:35,2026-01-13T03:29:25,01:11:50,,18027204K,10,10,11:58:20,43100,,0:0,COMPLETED
4319619,spades_hybrid_BS00_240_163-1_NP15x_IL60x,2026-01-13T02:18:35,2026-01-13T03:48:00,01:29:25,100G,,10,10,14:54:10,53650,general,0:0,COMPLETED
4319619.batch,batch,2026-01-13T02:18:35,2026-01-13T03:48:00,01:29:25,,20332612K,10,10,14:54:10,53650,,0:0,COMPLETED
4319620,spades_hybrid_BS00_240_163-1_NP20x_IL10x,2026-01-13T02:20:06,2026-01-13T02:50:44,00:30:38,100G,,10,10,05:06:20,18380,general,0:0,COMPLETED
4319620.batch,batch,2026-01-13T02:20:06,2026-01-13T02:50:44,00:30:38,,9318972K,10,10,05:06:20,18380,,0:0,COMPLETED
4319621,spades_hybrid_BS00_240_163-1_NP20x_IL15x,2026-01-13T02:21:37,2026-01-13T02:38:13,00:16:36,100G,,10,10,02:46:00,9960,general,0:0,COMPLETED
4319621.batch,batch,2026-01-13T02:21:37,2026-01-13T02:38:13,00:16:36,,10267256K,10,10,02:46:00,9960,,0:0,COMPLETED
4319622,spades_hybrid_BS00_240_163-1_NP20x_IL20x,2026-01-13T02:23:08,2026-01-13T03:02:16,00:39:08,100G,,10,10,06:31:20,23480,general,0:0,COMPLETED
4319622.batch,batch,2026-01-13T02:23:08,2026-01-13T03:02:16,00:39:08,,11454640K,10,10,06:31:20,23480,,0:0,COMPLETED
4319623,spades_hybrid_BS00_240_163-1_NP20x_IL25x,2026-01-13T02:25:16,2026-01-13T03:07:28,00:42:12,100G,,10,10,07:02:00,25320,general,0:0,COMPLETED
4319623.batch,batch,2026-01-13T02:25:16,2026-01-13T03:07:28,00:42:12,,13243572K,10,10,07:02:00,25320,,0:0,COMPLETED
4319624,spades_hybrid_BS00_240_163-1_NP20x_IL30x,2026-01-13T02:27:11,2026-01-13T03:15:49,00:48:38,100G,,10,10,08:06:20,29180,general,0:0,COMPLETED
4319624.batch,batch,2026-01-13T02:27:11,2026-01-13T03:15:49,00:48:38,,13811304K,10,10,08:06:20,29180,,0:0,COMPLETED
4319625,spades_hybrid_BS00_240_163-1_NP20x_IL35x,2026-01-13T02:27:16,2026-01-13T03:22:29,00:55:13,100G,,10,10,09:12:10,33130,general,0:0,COMPLETED
4319625.batch,batch,2026-01-13T02:27:16,2026-01-13T03:22:29,00:55:13,,14874492K,10,10,09:12:10,33130,,0:0,COMPLETED
4319626,spades_hybrid_BS00_240_163-1_NP20x_IL40x,2026-01-13T02:27:16,2026-01-13T03:23:45,00:56:29,100G,,10,10,09:24:50,33890,general,0:0,COMPLETED
4319626.batch,batch,2026-01-13T02:27:16,2026-01-13T03:23:45,00:56:29,,15783304K,10,10,09:24:50,33890,,0:0,COMPLETED
4319627,spades_hybrid_BS00_240_163-1_NP20x_IL50x,2026-01-13T02:28:42,2026-01-13T03:39:33,01:10:51,100G,,10,10,11:48:30,42510,general,0:0,COMPLETED
4319627.batch,batch,2026-01-13T02:28:42,2026-01-13T03:39:33,01:10:51,,18438616K,10,10,11:48:30,42510,,0:0,COMPLETED
4319628,spades_hybrid_BS00_240_163-1_NP20x_IL60x,2026-01-13T02:29:42,2026-01-13T03:45:12,01:15:30,100G,,10,10,12:35:00,45300,general,0:0,COMPLETED
4319628.batch,batch,2026-01-13T02:29:42,2026-01-13T03:45:12,01:15:30,,20338776K,10,10,12:35:00,45300,,0:0,COMPLETED
4319629,spades_hybrid_BS00_240_163-1_NP25x_IL10x,2026-01-13T02:30:13,2026-01-13T02:52:59,00:22:46,100G,,10,10,03:47:40,13660,general,0:0,COMPLETED
4319629.batch,batch,2026-01-13T02:30:13,2026-01-13T02:52:59,00:22:46,,9938688K,10,10,03:47:40,13660,,0:0,COMPLETED
4319630,spades_hybrid_BS00_240_163-1_NP25x_IL15x,2026-01-13T02:31:13,2026-01-13T02:50:24,00:19:11,100G,,10,10,03:11:50,11510,general,0:0,COMPLETED
4319630.batch,batch,2026-01-13T02:31:13,2026-01-13T02:50:24,00:19:11,,10262536K,10,10,03:11:50,11510,,0:0,COMPLETED
4319631,spades_hybrid_BS00_240_163-1_NP25x_IL20x,2026-01-13T02:32:14,2026-01-13T03:35:47,01:03:33,100G,,10,10,10:35:30,38130,general,0:0,COMPLETED
4319631.batch,batch,2026-01-13T02:32:14,2026-01-13T03:35:47,01:03:33,,11548456K,10,10,10:35:30,38130,,0:0,COMPLETED
4319632,spades_hybrid_BS00_240_163-1_NP25x_IL25x,2026-01-13T02:33:45,2026-01-13T03:18:42,00:44:57,100G,,10,10,07:29:30,26970,general,0:0,COMPLETED
4319632.batch,batch,2026-01-13T02:33:45,2026-01-13T03:18:42,00:44:57,,13180432K,10,10,07:29:30,26970,,0:0,COMPLETED
4319633,spades_hybrid_BS00_240_163-1_NP25x_IL30x,2026-01-13T02:34:45,2026-01-13T03:13:41,00:38:56,100G,,10,10,06:29:20,23360,general,0:0,COMPLETED
4319633.batch,batch,2026-01-13T02:34:45,2026-01-13T03:13:41,00:38:56,,14052964K,10,10,06:29:20,23360,,0:0,COMPLETED
4319634,spades_hybrid_BS00_240_163-1_NP25x_IL35x,2026-01-13T02:36:16,2026-01-13T03:19:30,00:43:14,100G,,10,10,07:12:20,25940,general,0:0,COMPLETED
4319634.batch,batch,2026-01-13T02:36:16,2026-01-13T03:19:30,00:43:14,,15263984K,10,10,07:12:20,25940,,0:0,COMPLETED
4319635,spades_hybrid_BS00_240_163-1_NP25x_IL40x,2026-01-13T02:36:47,2026-01-13T03:30:21,00:53:34,100G,,10,10,08:55:40,32140,general,0:0,COMPLETED
4319635.batch,batch,2026-01-13T02:36:47,2026-01-13T03:30:21,00:53:34,,15423352K,10,10,08:55:40,32140,,0:0,COMPLETED
4319636,spades_hybrid_BS00_240_163-1_NP25x_IL50x,2026-01-13T02:38:17,2026-01-13T03:51:55,01:13:38,100G,,10,10,12:16:20,44180,general,0:0,COMPLETED
4319636.batch,batch,2026-01-13T02:38:17,2026-01-13T03:51:55,01:13:38,,18028268K,10,10,12:16:20,44180,,0:0,COMPLETED
4319637,spades_hybrid_BS00_240_163-1_NP25x_IL60x,2026-01-13T02:40:19,2026-01-13T04:02:12,01:21:53,100G,,10,10,13:38:50,49130,general,0:0,COMPLETED
4319637.batch,batch,2026-01-13T02:40:19,2026-01-13T04:02:12,01:21:53,,20331488K,10,10,13:38:50,49130,,0:0,COMPLETED
4319638,spades_hybrid_BS00_240_163-1_NP30x_IL10x,2026-01-13T02:40:49,2026-01-13T03:17:15,00:36:26,100G,,10,10,06:04:20,21860,general,0:0,COMPLETED
4319638.batch,batch,2026-01-13T02:40:49,2026-01-13T03:17:15,00:36:26,,9175056K,10,10,06:04:20,21860,,0:0,COMPLETED
4319639,spades_hybrid_BS00_240_163-1_NP30x_IL15x,2026-01-13T02:41:16,2026-01-13T03:02:13,00:20:57,100G,,10,10,03:29:30,12570,general,0:0,COMPLETED
4319639.batch,batch,2026-01-13T02:41:16,2026-01-13T03:02:13,00:20:57,,10262540K,10,10,03:29:30,12570,,0:0,COMPLETED
4319640,spades_hybrid_BS00_240_163-1_NP30x_IL20x,2026-01-13T02:41:16,2026-01-13T03:42:25,01:01:09,100G,,10,10,10:11:30,36690,general,0:0,COMPLETED
4319640.batch,batch,2026-01-13T02:41:16,2026-01-13T03:42:25,01:01:09,,11337736K,10,10,10:11:30,36690,,0:0,COMPLETED
4319641,spades_hybrid_BS00_240_163-1_NP30x_IL25x,2026-01-13T02:42:50,2026-01-13T03:39:39,00:56:49,100G,,10,10,09:28:10,34090,general,0:0,COMPLETED
4319641.batch,batch,2026-01-13T02:42:50,2026-01-13T03:39:39,00:56:49,,12316684K,10,10,09:28:10,34090,,0:0,COMPLETED
4319642,spades_hybrid_BS00_240_163-1_NP30x_IL30x,2026-01-13T02:45:16,2026-01-13T03:14:31,00:29:15,100G,,10,10,04:52:30,17550,general,0:0,COMPLETED
4319642.batch,batch,2026-01-13T02:45:16,2026-01-13T03:14:31,00:29:15,,14160688K,10,10,04:52:30,17550,,0:0,COMPLETED
4319643,spades_hybrid_BS00_240_163-1_NP30x_IL35x,2026-01-13T02:47:53,2026-01-13T03:30:20,00:42:27,100G,,10,10,07:04:30,25470,general,0:0,COMPLETED
4319643.batch,batch,2026-01-13T02:47:53,2026-01-13T03:30:20,00:42:27,,14475644K,10,10,07:04:30,25470,,0:0,COMPLETED
4319644,spades_hybrid_BS00_240_163-1_NP30x_IL40x,2026-01-13T02:48:17,2026-01-13T03:34:50,00:46:33,100G,,10,10,07:45:30,27930,general,0:0,COMPLETED
4319644.batch,batch,2026-01-13T02:48:17,2026-01-13T03:34:50,00:46:33,,15834356K,10,10,07:45:30,27930,,0:0,COMPLETED
4319645,spades_hybrid_BS00_240_163-1_NP30x_IL50x,2026-01-13T02:49:17,2026-01-13T04:03:58,01:14:41,100G,,10,10,12:26:50,44810,general,0:0,COMPLETED
4319645.batch,batch,2026-01-13T02:49:17,2026-01-13T04:03:58,01:14:41,,18569872K,10,10,12:26:50,44810,,0:0,COMPLETED
4319646,spades_hybrid_BS00_240_163-1_NP30x_IL60x,2026-01-13T02:50:25,2026-01-13T04:19:01,01:28:36,100G,,10,10,14:46:00,53160,general,0:0,COMPLETED
4319646.batch,batch,2026-01-13T02:50:25,2026-01-13T04:19:01,01:28:36,,20355080K,10,10,14:46:00,53160,,0:0,COMPLETED
4319647,spades_hybrid_BS00_240_163-1_NP35x_IL10x,2026-01-13T02:50:55,2026-01-13T03:22:30,00:31:35,100G,,10,10,05:15:50,18950,general,0:0,COMPLETED
4319647.batch,batch,2026-01-13T02:50:55,2026-01-13T03:22:30,00:31:35,,9429260K,10,10,05:15:50,18950,,0:0,COMPLETED
4319648,spades_hybrid_BS00_240_163-1_NP35x_IL15x,2026-01-13T02:53:16,2026-01-13T03:21:57,00:28:41,100G,,10,10,04:46:50,17210,general,0:0,COMPLETED
4319648.batch,batch,2026-01-13T02:53:16,2026-01-13T03:21:57,00:28:41,,10746924K,10,10,04:46:50,17210,,0:0,COMPLETED
4319649,spades_hybrid_BS00_240_163-1_NP35x_IL20x,2026-01-13T02:54:27,2026-01-13T03:42:46,00:48:19,100G,,10,10,08:03:10,28990,general,0:0,COMPLETED
4319649.batch,batch,2026-01-13T02:54:27,2026-01-13T03:42:46,00:48:19,,12190688K,10,10,08:03:10,28990,,0:0,COMPLETED
4319650,spades_hybrid_BS00_240_163-1_NP35x_IL25x,2026-01-13T02:54:27,2026-01-13T03:41:28,00:47:01,100G,,10,10,07:50:10,28210,general,0:0,COMPLETED
4319650.batch,batch,2026-01-13T02:54:27,2026-01-13T03:41:28,00:47:01,,12533580K,10,10,07:50:10,28210,,0:0,COMPLETED
4319651,spades_hybrid_BS00_240_163-1_NP35x_IL30x,2026-01-13T02:56:58,2026-01-13T03:48:06,00:51:08,100G,,10,10,08:31:20,30680,general,0:0,COMPLETED
4319651.batch,batch,2026-01-13T02:56:58,2026-01-13T03:48:06,00:51:08,,14235336K,10,10,08:31:20,30680,,0:0,COMPLETED
4319652,spades_hybrid_BS00_240_163-1_NP35x_IL35x,2026-01-13T02:57:59,2026-01-13T03:52:01,00:54:02,100G,,10,10,09:00:20,32420,general,0:0,COMPLETED
4319652.batch,batch,2026-01-13T02:57:59,2026-01-13T03:52:01,00:54:02,,15152516K,10,10,09:00:20,32420,,0:0,COMPLETED
4319653,spades_hybrid_BS00_240_163-1_NP35x_IL40x,2026-01-13T02:59:00,2026-01-13T03:38:08,00:39:08,100G,,10,10,06:31:20,23480,general,0:0,COMPLETED
4319653.batch,batch,2026-01-13T02:59:00,2026-01-13T03:38:08,00:39:08,,16238104K,10,10,06:31:20,23480,,0:0,COMPLETED
4319654,spades_hybrid_BS00_240_163-1_NP35x_IL50x,2026-01-13T03:02:16,2026-01-13T04:18:29,01:16:13,100G,,10,10,12:42:10,45730,general,0:0,COMPLETED
4319654.batch,batch,2026-01-13T03:02:16,2026-01-13T04:18:29,01:16:13,,18026732K,10,10,12:42:10,45730,,0:0,COMPLETED
4319655,spades_hybrid_BS00_240_163-1_NP35x_IL60x,2026-01-13T03:02:16,2026-01-13T04:32:12,01:29:56,100G,,10,10,14:59:20,53960,general,0:0,COMPLETED
4319655.batch,batch,2026-01-13T03:02:16,2026-01-13T04:32:12,01:29:56,,20314536K,10,10,14:59:20,53960,,0:0,COMPLETED
4319656,spades_hybrid_BS00_240_163-1_NP40x_IL10x,2026-01-13T03:02:32,2026-01-13T03:24:34,00:22:02,100G,,10,10,03:40:20,13220,general,0:0,COMPLETED
4319656.batch,batch,2026-01-13T03:02:32,2026-01-13T03:24:34,00:22:02,,9181192K,10,10,03:40:20,13220,,0:0,COMPLETED
4319657,spades_hybrid_BS00_240_163-1_NP40x_IL15x,2026-01-13T03:03:02,2026-01-13T03:32:54,00:29:52,100G,,10,10,04:58:40,17920,general,0:0,COMPLETED
4319657.batch,batch,2026-01-13T03:03:02,2026-01-13T03:32:54,00:29:52,,10262536K,10,10,04:58:40,17920,,0:0,COMPLETED
4319658,spades_hybrid_BS00_240_163-1_NP40x_IL20x,2026-01-13T03:04:03,2026-01-13T04:04:58,01:00:55,100G,,10,10,10:09:10,36550,jrw0107_std,0:0,COMPLETED
4319658.batch,batch,2026-01-13T03:04:03,2026-01-13T04:04:58,01:00:55,,11922284K,10,10,10:09:10,36550,,0:0,COMPLETED
4319659,spades_hybrid_BS00_240_163-1_NP40x_IL25x,2026-01-13T03:07:07,2026-01-13T04:08:26,01:01:19,100G,,10,10,10:13:10,36790,general,0:0,COMPLETED
4319659.batch,batch,2026-01-13T03:07:07,2026-01-13T04:08:26,01:01:19,,13022440K,10,10,10:13:10,36790,,0:0,COMPLETED
4319660,spades_hybrid_BS00_240_163-1_NP40x_IL30x,2026-01-13T03:07:37,2026-01-13T03:39:44,00:32:07,100G,,10,10,05:21:10,19270,general,0:0,COMPLETED
4319660.batch,batch,2026-01-13T03:07:37,2026-01-13T03:39:44,00:32:07,,13914936K,10,10,05:21:10,19270,,0:0,COMPLETED
4319661,spades_hybrid_BS00_240_163-1_NP40x_IL35x,2026-01-13T03:08:17,2026-01-13T03:56:58,00:48:41,100G,,10,10,08:06:50,29210,general,0:0,COMPLETED
4319661.batch,batch,2026-01-13T03:08:17,2026-01-13T03:56:58,00:48:41,,14632576K,10,10,08:06:50,29210,,0:0,COMPLETED
4319662,spades_hybrid_BS00_240_163-1_NP40x_IL40x,2026-01-13T03:12:40,2026-01-13T03:53:41,00:41:01,100G,,10,10,06:50:10,24610,general,0:0,COMPLETED
4319662.batch,batch,2026-01-13T03:12:40,2026-01-13T03:53:41,00:41:01,,16663796K,10,10,06:50:10,24610,,0:0,COMPLETED
4319663,spades_hybrid_BS00_240_163-1_NP40x_IL50x,2026-01-13T03:14:11,2026-01-13T04:43:02,01:28:51,100G,,10,10,14:48:30,53310,general,0:0,COMPLETED
4319663.batch,batch,2026-01-13T03:14:11,2026-01-13T04:43:02,01:28:51,,17996176K,10,10,14:48:30,53310,,0:0,COMPLETED
4319664,spades_hybrid_BS00_240_163-1_NP40x_IL60x,2026-01-13T03:14:11,2026-01-13T04:57:26,01:43:15,100G,,10,10,17:12:30,61950,general,0:0,COMPLETED
4319664.batch,batch,2026-01-13T03:14:11,2026-01-13T04:57:26,01:43:15,,20311872K,10,10,17:12:30,61950,,0:0,COMPLETED
